id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset,PWV,formatted_time
904,P5116,2025/06/03 00:00,28.24,112.72,71.0,长沙市,光明,望城区,22.1,90,1000.5,20.8,41.4782,train,41.4782,2025-06-03 00:00:00
905,P5446,2025/06/03 00:00,28.24,112.97,44.0,长沙市,新河,开福区,20.85,77,1004.7,22.4,44.6913,test,44.6913,2025-06-03 00:00:00
906,P5443,2025/06/03 00:00,28.24,113.0,32.0,长沙市,科大佳园,开福区,21.91,78,1004.8,23.0,46.56,train,46.56,2025-06-03 00:00:00
907,P5445,2025/06/03 00:00,28.24,113.01,29.0,长沙市,四方坪,开福区,21.51,78,1004.8,22.7,46.9046,train,46.9046,2025-06-03 00:00:00
908,P2921,2025/06/03 00:00,28.25,110.83,272.4,益阳市,奎溪,安化县,21.74,99,977.7,19.0,41.5465,train,41.5465,2025-06-03 00:00:00
909,P2909,2025/06/03 00:00,28.25,111.71,158.9,益阳市,仙溪,安化县,22.51,100,992.3,19.4,51.652,train,51.652,2025-06-03 00:00:00
910,57678,2025/06/03 00:00,28.25,112.54,60.9,长沙市,宁乡,宁乡市,22.3,87,999.6,21.5,44.5,test,44.5,2025-06-03 00:00:00
911,P5225,2025/06/03 00:00,28.25,113.08,61.0,长沙市,县政府,长沙县,20.47,72,1001.5,23.2,43.0719,train,43.0719,2025-06-03 00:00:00
912,P1246,2025/06/03 00:00,28.26,109.64,176.2,湘西土家族苗族自治州,八月湖水库,吉首市,22.2,98,984.7,19.5,47.88,train,47.88,2025-06-03 00:00:00
913,P1304,2025/06/03 00:00,28.26,109.92,150.0,湘西土家族苗族自治州,潭溪,泸溪县,22.3,96,992.7,19.9,54.7174,train,54.7174,2025-06-03 00:00:00
914,P2911,2025/06/03 00:00,28.26,111.79,220.5,益阳市,九渡水,安化县,21.55,100,982.4,18.7,50.6107,train,50.6107,2025-06-03 00:00:00
915,P5281,2025/06/03 00:00,28.26,112.96,46.0,长沙市,观沙岭,岳麓区,23.17,83,1003.8,22.9,52.089,test,52.089,2025-06-03 00:00:00
916,P5442,2025/06/03 00:00,28.26,112.98,28.0,长沙市,开福区政府,开福区,21.26,79,1004.8,22.3,44.2711,train,44.2711,2025-06-03 00:00:00
917,P5142,2025/06/03 00:00,28.26,113.16,47.5,长沙市,长龙,长沙县,20.75,79,1001.5,21.9,35.2821,train,35.2821,2025-06-03 00:00:00
918,P5309,2025/06/03 00:00,28.27,112.83,50.0,长沙市,黄金园,望城区,22.04,86,1002.6,21.5,38.9866,train,38.9866,2025-06-03 00:00:00
919,P5292,2025/06/03 00:00,28.27,114.09,207.0,长沙市,皇碑,浏阳市,20.38,83,984.8,20.8,44.1258,train,44.1258,2025-06-03 00:00:00
920,P1016,2025/06/03 00:00,28.28,109.68,243.7,湘西土家族苗族自治州,红枫林场,吉首市,22.24,100,978.9,19.2,46.4264,test,46.4264,2025-06-03 00:00:00
921,P1370,2025/06/03 00:00,28.28,109.79,162.3,湘西土家族苗族自治州,马鞍,吉首市,22.02,96,988.3,19.7,48.086,train,48.086,2025-06-03 00:00:00
922,P1440,2025/06/03 00:00,28.28,109.83,166.4,湘西土家族苗族自治州,司马,吉首市,22.39,97,986.8,19.8,53.8792,train,53.8792,2025-06-03 00:00:00
923,P5233,2025/06/03 00:00,28.28,112.55,67.0,长沙市,玉潭,宁乡市,19.68,74,1000.5,22.1,38.2428,train,38.2428,2025-06-03 00:00:00
924,P5269,2025/06/03 00:00,28.28,112.68,60.0,长沙市,关山,宁乡市,21.15,82,1001.7,21.6,35.3281,train,35.3281,2025-06-03 00:00:00
925,P5307,2025/06/03 00:00,28.28,112.85,64.0,长沙市,观音岩水库,望城区,22.42,88,1001.0,21.4,33.1457,test,33.1457,2025-06-03 00:00:00
926,P5163,2025/06/03 00:00,28.28,112.91,61.0,长沙市,金峰园,望城区,20.41,74,1002.3,22.7,40.9773,train,40.9773,2025-06-03 00:00:00
927,P5190,2025/06/03 00:00,28.28,112.97,32.0,长沙市,江湾,开福区,21.26,79,1004.2,22.3,42.3317,train,42.3317,2025-06-03 00:00:00
928,P5323,2025/06/03 00:00,28.28,113.91,122.0,长沙市,铁山,浏阳市,21.96,90,993.3,20.7,39.9089,train,39.9089,2025-06-03 00:00:00
929,P3729,2025/06/03 00:00,28.29,110.32,164.0,怀化市,麻溪铺,沅陵县,22.1,100,990.5,19.1,40.8696,train,40.8696,2025-06-03 00:00:00
930,P2901,2025/06/03 00:00,28.29,111.29,271.2,益阳市,文溪,安化县,20.01,94,975.5,18.5,45.7198,test,45.7198,2025-06-03 00:00:00
931,P2864,2025/06/03 00:00,28.29,112.23,114.0,益阳市,灰山港,桃江县,23.24,97,993.6,20.4,46.0551,train,46.0551,2025-06-03 00:00:00
932,P5132,2025/06/03 00:00,28.29,112.79,194.0,长沙市,英雄岭,望城区,22.99,99,987.2,19.9,51.7118,train,51.7118,2025-06-03 00:00:00
933,P5164,2025/06/03 00:00,28.29,112.85,54.0,长沙市,李家祠堂,望城区,21.94,83,1003.5,22.0,45.3234,train,45.3234,2025-06-03 00:00:00
934,P5110,2025/06/03 00:00,28.29,113.18,58.0,长沙市,银龙,长沙县,21.27,80,1002.1,22.1,37.7706,train,37.7706,2025-06-03 00:00:00
935,P1248,2025/06/03 00:00,28.3,109.74,275.3,湘西土家族苗族自治州,镇溪,吉首市,22.06,95,976.9,19.9,50.2106,test,50.2106,2025-06-03 00:00:00
936,P2863,2025/06/03 00:00,28.3,112.14,176.0,益阳市,李家湾,桃江县,20.6,86,988.6,20.4,37.0906,train,37.0906,2025-06-03 00:00:00
937,P5162,2025/06/03 00:00,28.3,112.92,44.0,长沙市,新奥佳园,望城区,20.83,76,1004.1,22.6,41.7355,train,41.7355,2025-06-03 00:00:00
938,P5315,2025/06/03 00:00,28.3,113.43,74.4,长沙市,北盛,浏阳市,23.07,90,1000.0,21.5,42.5871,train,42.5871,2025-06-03 00:00:00
939,P1425,2025/06/03 00:00,28.31,109.68,262.5,湘西土家族苗族自治州,曙光,吉首市,22.51,100,977.0,19.4,49.1336,train,49.1336,2025-06-03 00:00:00
940,P1441,2025/06/03 00:00,28.31,109.77,227.0,湘西土家族苗族自治州,望江坳,吉首市,21.88,96,980.2,19.6,45.3583,test,45.3583,2025-06-03 00:00:00
941,P5335,2025/06/03 00:00,28.31,112.49,78.0,长沙市,菁华铺,宁乡市,22.16,87,999.8,21.4,26.2254,train,26.2254,2025-06-03 00:00:00
942,P5151,2025/06/03 00:00,28.31,112.89,55.0,长沙市,永通车管所,望城区,21.37,77,1003.4,22.8,42.5082,train,42.5082,2025-06-03 00:00:00
943,P5156,2025/06/03 00:00,28.31,112.91,40.0,长沙市,四医院,望城区,21.06,75,1003.7,23.0,39.8443,train,39.8443,2025-06-03 00:00:00
944,P5352,2025/06/03 00:00,28.31,113.8,106.0,长沙市,沿溪,浏阳市,23.73,92,997.7,21.6,46.98,train,46.98,2025-06-03 00:00:00
945,P1241,2025/06/03 00:00,28.32,109.59,212.6,湘西土家族苗族自治州,矮寨,吉首市,21.33,93,982.2,19.7,48.0309,test,48.0309,2025-06-03 00:00:00
946,P1240,2025/06/03 00:00,28.32,109.65,388.0,湘西土家族苗族自治州,寨阳炮点,吉首市,21.15,100,962.5,18.4,35.2543,train,35.2543,2025-06-03 00:00:00
947,P1424,2025/06/03 00:00,28.32,109.82,272.3,湘西土家族苗族自治州,深坳,吉首市,21.69,100,975.9,18.8,40.4002,train,40.4002,2025-06-03 00:00:00
948,P2919,2025/06/03 00:00,28.32,111.29,148.0,益阳市,田庄,安化县,22.43,99,989.2,19.5,39.9678,train,39.9678,2025-06-03 00:00:00
949,P2855,2025/06/03 00:00,28.32,112.07,146.0,益阳市,松木塘,桃江县,20.29,89,992.1,19.6,45.727,train,34.2075,2025-06-03 00:00:00
950,P2859,2025/06/03 00:00,28.32,112.07,105.0,益阳市,桃花江水库,桃江县,19.28,81,996.0,20.3,34.2075,test,34.2075,2025-06-03 00:00:00
951,P5273,2025/06/03 00:00,28.32,112.72,52.0,长沙市,乌山,望城区,22.04,86,1003.3,21.5,42.2949,train,42.2949,2025-06-03 00:00:00
952,P5150,2025/06/03 00:00,28.32,112.87,53.0,长沙市,大泽湖,望城区,21.67,81,1003.0,22.2,41.5254,train,41.5254,2025-06-03 00:00:00
953,P5303,2025/06/03 00:00,28.32,112.92,43.0,长沙市,月亮岛公园,望城区,23.72,86,1004.6,22.7,54.7855,train,54.7855,2025-06-03 00:00:00
954,P5206,2025/06/03 00:00,28.32,113.31,66.0,长沙市,红旗水库,长沙县,22.16,87,1000.8,21.4,40.742,train,40.742,2025-06-03 00:00:00
955,P3728,2025/06/03 00:00,28.33,110.52,276.0,怀化市,张家滩,沅陵县,20.99,98,977.6,18.6,47.6541,test,47.6541,2025-06-03 00:00:00
956,P2778,2025/06/03 00:00,28.33,112.41,80.0,益阳市,岳家桥,赫山区,19.27,78,999.0,20.9,32.7372,train,32.7372,2025-06-03 00:00:00
957,P1232,2025/06/03 00:00,28.34,109.56,622.2,湘西土家族苗族自治州,排兄,吉首市,20.37,100,935.7,17.8,43.0958,train,43.0958,2025-06-03 00:00:00
958,P1307,2025/06/03 00:00,28.34,110.03,230.1,湘西土家族苗族自治州,梁家潭,泸溪县,21.47,99,981.8,18.8,48.5964,train,48.5964,2025-06-03 00:00:00
959,P2926,2025/06/03 00:00,28.34,111.61,113.7,益阳市,滔溪,安化县,21.74,99,994.0,19.0,51.8405,train,51.8405,2025-06-03 00:00:00
960,P5444,2025/06/03 00:00,28.34,112.93,52.0,长沙市,金盆丘,开福区,21.25,78,1002.9,22.5,40.2328,test,40.2328,2025-06-03 00:00:00
961,P5275,2025/06/03 00:00,28.34,113.2,41.0,长沙市,果园,长沙县,22.32,86,1004.0,21.7,36.8745,train,36.8745,2025-06-03 00:00:00
962,P1423,2025/06/03 00:00,28.35,109.76,174.4,湘西土家族苗族自治州,峒河,吉首市,21.73,93,986.9,20.0,47.5711,train,47.5711,2025-06-03 00:00:00
963,P1231,2025/06/03 00:00,28.35,109.95,345.4,湘西土家族苗族自治州,大坪,吉首市,21.42,100,966.9,18.6,49.3948,train,49.3948,2025-06-03 00:00:00
964,P4063,2025/06/03 00:00,28.35,110.3,134.0,怀化市,盘古,沅陵县,22.37,100,993.2,19.3,41.8202,train,41.8202,2025-06-03 00:00:00
965,P2904,2025/06/03 00:00,28.35,111.1,195.9,益阳市,柘溪,安化县,21.96,100,985.9,19.0,44.998,test,44.998,2025-06-03 00:00:00
966,P2956,2025/06/03 00:00,28.35,111.5,119.6,益阳市,大双,安化县,21.74,99,993.7,19.0,49.7266,train,49.7266,2025-06-03 00:00:00
967,P2774,2025/06/03 00:00,28.35,112.45,58.0,益阳市,朱公塘水库,赫山区,23.72,96,999.2,20.9,50.3044,train,50.3044,2025-06-03 00:00:00
968,P5121,2025/06/03 00:00,28.35,112.82,55.0,长沙市,和园公园,望城区,22.06,80,1002.9,22.7,35.7828,train,35.7828,2025-06-03 00:00:00
969,P5231,2025/06/03 00:00,28.35,112.83,44.0,长沙市,望府路,望城区,21.11,77,1003.4,22.6,40.5956,train,40.5956,2025-06-03 00:00:00
970,P1444,2025/06/03 00:00,28.36,109.7,195.1,湘西土家族苗族自治州,龙舞,吉首市,21.88,96,983.6,19.6,49.1906,test,49.1906,2025-06-03 00:00:00
971,P5600,2025/06/03 00:00,28.36,112.78,64.0,长沙市,望城,望城区,21.79,85,1002.5,21.5,41.1644,train,41.1644,2025-06-03 00:00:00
972,P5245,2025/06/03 00:00,28.36,113.75,192.0,长沙市,宝盖寺,浏阳市,21.56,90,987.6,20.4,43.9884,train,43.9884,2025-06-03 00:00:00
973,P5290,2025/06/03 00:00,28.36,113.81,136.0,长沙市,礼花,浏阳市,22.04,92,993.5,20.4,40.8933,train,40.8933,2025-06-03 00:00:00
974,P1443,2025/06/03 00:00,28.37,109.85,446.9,湘西土家族苗族自治州,檀木,吉首市,21.02,100,955.3,18.3,43.1539,train,43.1539,2025-06-03 00:00:00
975,P2936,2025/06/03 00:00,28.37,111.42,66.2,益阳市,红泥,安化县,20.36,91,999.3,19.3,47.0322,test,47.0322,2025-06-03 00:00:00
976,P1400,2025/06/03 00:00,28.38,109.61,780.8,湘西土家族苗族自治州,排料,花垣县,18.06,87,921.8,18.1,40.6944,train,40.6944,2025-06-03 00:00:00
977,57669,2025/06/03 00:00,28.38,111.22,129.8,益阳市,安化,安化县,20.95,88,986.1,20.3,45.4,train,45.4,2025-06-03 00:00:00
978,P5104,2025/06/03 00:00,28.38,113.44,91.0,长沙市,中洲,浏阳市,21.25,86,998.1,20.9,33.696,train,33.696,2025-06-03 00:00:00
979,P2907,2025/06/03 00:00,28.39,111.5,75.7,益阳市,小淹,安化县,22.51,100,999.0,19.4,45.4207,train,45.4207,2025-06-03 00:00:00
980,P2854,2025/06/03 00:00,28.39,112.04,175.0,益阳市,罗溪,桃江县,13.14,58,986.1,19.5,16.7011,test,16.7011,2025-06-03 00:00:00
981,P2771,2025/06/03 00:00,28.4,112.28,53.1,益阳市,泥江口,赫山区,20.24,85,1000.1,20.3,33.9831,train,33.9831,2025-06-03 00:00:00
982,P5593,2025/06/03 00:00,28.4,113.01,70.0,长沙市,北山文化站,长沙县,22.6,80,1001.3,23.1,44.6362,train,44.6362,2025-06-03 00:00:00
983,P5235,2025/06/03 00:00,28.4,113.12,69.0,长沙市,和平,长沙县,19.87,78,999.9,21.4,38.5965,train,38.5965,2025-06-03 00:00:00
984,P2848,2025/06/03 00:00,28.41,111.84,92.0,益阳市,泗里河,桃江县,23.57,99,996.2,20.3,47.7004,train,47.7004,2025-06-03 00:00:00
985,P2862,2025/06/03 00:00,28.41,112.16,41.0,益阳市,牛田,桃江县,23.76,95,1001.1,21.1,42.1129,test,42.1129,2025-06-03 00:00:00
986,P2773,2025/06/03 00:00,28.41,112.44,55.7,益阳市,鱼形山水库,赫山区,22.76,91,1001.5,21.1,54.4745,train,54.4745,2025-06-03 00:00:00
987,P5137,2025/06/03 00:00,28.41,112.78,97.0,长沙市,廖家坪,望城区,23.51,100,997.4,20.1,51.1372,train,51.1372,2025-06-03 00:00:00
988,P5259,2025/06/03 00:00,28.41,112.93,47.0,长沙市,桥驿,望城区,21.66,84,1002.8,21.6,43.439,train,43.439,2025-06-03 00:00:00
989,P5188,2025/06/03 00:00,28.41,112.99,85.0,长沙市,北山水库,长沙县,21.53,84,998.0,21.5,46.8326,train,46.8326,2025-06-03 00:00:00
990,P5387,2025/06/03 00:00,28.41,113.01,88.0,长沙市,蒿塘,长沙县,22.2,84,1000.7,22.0,47.0725,test,47.0725,2025-06-03 00:00:00
991,P5201,2025/06/03 00:00,28.41,113.22,52.0,长沙市,明月,长沙县,21.79,85,1002.6,21.5,43.5382,train,43.5382,2025-06-03 00:00:00
992,P5291,2025/06/03 00:00,28.41,113.92,125.0,长沙市,椒花水库,浏阳市,21.14,84,994.1,21.2,43.4306,train,43.4306,2025-06-03 00:00:00
993,P5157,2025/06/03 00:00,28.41,114.2,531.0,长沙市,东麓园,浏阳市,20.39,90,950.1,19.5,47.9241,train,47.9241,2025-06-03 00:00:00
994,P1154,2025/06/03 00:00,28.42,109.5,742.3,湘西土家族苗族自治州,排达鲁,花垣县,20.63,100,923.8,18.0,45.7811,train,45.7811,2025-06-03 00:00:00
995,P1373,2025/06/03 00:00,28.42,109.93,236.0,湘西土家族苗族自治州,坪坝学校,古丈县,21.96,100,982.0,19.0,51.2179,test,51.2179,2025-06-03 00:00:00
996,P3722,2025/06/03 00:00,28.42,110.79,413.0,怀化市,杜家坪,沅陵县,20.11,100,963.5,17.6,34.382,train,34.382,2025-06-03 00:00:00
997,P1415,2025/06/03 00:00,28.43,109.79,219.0,湘西土家族苗族自治州,隘口,吉首市,21.96,100,981.7,19.0,50.8016,train,50.8016,2025-06-03 00:00:00
998,P2861,2025/06/03 00:00,28.43,112.16,71.0,益阳市,石牛江,桃江县,20.63,83,1001.9,21.0,36.5117,train,36.5117,2025-06-03 00:00:00
999,P5195,2025/06/03 00:00,28.43,112.99,120.0,长沙市,黑麋峰,望城区,22.47,81,993.7,22.8,44.4765,train,44.4765,2025-06-03 00:00:00
1000,P5221,2025/06/03 00:00,28.43,113.6,145.0,长沙市,石牛,浏阳市,21.29,90,991.3,20.2,43.9323,test,43.9323,2025-06-03 00:00:00
1001,P5249,2025/06/03 00:00,28.43,114.15,1437.0,长沙市,大围山,浏阳市,15.58,92,851.6,14.9,34.4912,train,34.4912,2025-06-03 00:00:00
1002,P1100,2025/06/03 00:00,28.44,109.42,544.4,湘西土家族苗族自治州,三塘,花垣县,20.42,99,948.5,18.0,45.8959,train,45.8959,2025-06-03 00:00:00
1003,P2954,2025/06/03 00:00,28.44,111.28,138.0,益阳市,马渡,安化县,22.66,100,991.4,19.5,49.7718,train,49.7718,2025-06-03 00:00:00
1004,P2842,2025/06/03 00:00,28.44,111.65,55.0,益阳市,百乐,桃江县,23.96,100,1000.2,20.4,48.377,train,48.377,2025-06-03 00:00:00
1005,P2845,2025/06/03 00:00,28.44,111.78,80.1,益阳市,沂溪河电站,桃江县,20.57,88,999.6,20.0,44.4602,test,44.4602,2025-06-03 00:00:00
1006,P2858,2025/06/03 00:00,28.44,111.99,76.0,益阳市,高桥,桃江县,22.25,97,997.6,19.7,49.6578,train,49.6578,2025-06-03 00:00:00
1007,P2823,2025/06/03 00:00,28.44,112.47,49.0,益阳市,管委会,赫山区,21.02,83,999.9,21.3,36.2416,train,36.2416,2025-06-03 00:00:00
1008,P5189,2025/06/03 00:00,28.44,113.0,64.0,长沙市,洞阳,望城区,21.79,85,1001.2,21.5,44.8849,train,44.8849,2025-06-03 00:00:00
1009,P5215,2025/06/03 00:00,28.44,113.66,268.0,长沙市,周洛,浏阳市,23.19,98,976.7,20.2,46.3675,train,46.3675,2025-06-03 00:00:00
1010,P1385,2025/06/03 00:00,28.45,109.79,222.1,湘西土家族苗族自治州,冷寨河茶园,保靖县,20.82,96,982.0,18.8,46.6482,test,46.6482,2025-06-03 00:00:00
1011,P1376,2025/06/03 00:00,28.45,109.83,339.8,湘西土家族苗族自治州,团结,吉首市,21.28,100,968.9,18.5,43.4742,train,43.4742,2025-06-03 00:00:00
1012,P2925,2025/06/03 00:00,28.45,111.21,129.6,益阳市,红岩水库,安化县,22.9,98,991.7,20.0,51.9172,train,51.9172,2025-06-03 00:00:00
1013,P5107,2025/06/03 00:00,28.45,113.04,73.0,长沙市,北山镇福高,长沙县,21.4,84,1000.3,21.4,44.4958,train,44.4958,2025-06-03 00:00:00
1014,57655,2025/06/03 00:00,28.46,110.4,151.6,怀化市,沅陵县,沅陵县,23.08,100,991.7,19.8,44.8,train,44.8,2025-06-03 00:00:00
1015,P2908,2025/06/03 00:00,28.46,111.39,108.5,益阳市,龙塘,安化县,22.37,100,993.5,19.3,56.8373,test,56.8373,2025-06-03 00:00:00
1016,P2852,2025/06/03 00:00,28.46,111.93,124.0,益阳市,何家村,桃江县,22.37,100,997.1,19.3,49.4989,train,49.4989,2025-06-03 00:00:00
1017,P5329,2025/06/03 00:00,28.46,112.79,44.0,长沙市,靖港电排,望城区,23.27,87,1004.8,22.2,51.9611,train,51.9611,2025-06-03 00:00:00
1018,P2851,2025/06/03 00:00,28.47,111.94,52.4,益阳市,鸬鹚渡,桃江县,20.97,92,1000.5,19.6,44.0315,train,44.0315,2025-06-03 00:00:00
1019,P5124,2025/06/03 00:00,28.47,113.01,392.0,长沙市,黑麋峰水电站,望城区,19.4,82,962.5,20.2,29.6116,train,29.6116,2025-06-03 00:00:00
1020,P5175,2025/06/03 00:00,28.47,113.33,61.1,长沙市,锦绣,长沙县,22.07,83,1000.2,22.1,46.0182,test,46.0182,2025-06-03 00:00:00
1021,P1208,2025/06/03 00:00,28.48,109.89,271.0,湘西土家族苗族自治州,中寨,古丈县,21.57,97,975.5,19.2,51.243,train,51.243,2025-06-03 00:00:00
1022,P2761,2025/06/03 00:00,28.48,112.25,73.0,益阳市,自搭桥,赫山区,23.51,100,999.7,20.1,52.9776,train,52.9776,2025-06-03 00:00:00
1023,P2764,2025/06/03 00:00,28.48,112.52,58.0,益阳市,新安山,赫山区,25.53,99,1004.8,21.6,55.8311,train,55.8311,2025-06-03 00:00:00
1024,P2781,2025/06/03 00:00,28.48,112.56,39.7,益阳市,新和电排,赫山区,21.78,86,1004.9,21.3,42.7509,train,42.7509,2025-06-03 00:00:00
1025,P2782,2025/06/03 00:00,28.48,112.59,30.0,益阳市,红洲垸电排,赫山区,25.32,100,1004.4,21.3,56.6804,test,56.6804,2025-06-03 00:00:00
1026,P5114,2025/06/03 00:00,28.48,112.8,45.0,长沙市,铜官,望城区,21.53,80,1002.6,22.3,37.8859,train,37.8859,2025-06-03 00:00:00
1027,P5118,2025/06/03 00:00,28.48,113.38,96.0,长沙市,桐仁桥水库,长沙县,20.89,82,996.6,21.4,39.669,train,39.669,2025-06-03 00:00:00
1028,P3101,2025/06/03 00:00,28.48,113.72,320.0,岳阳市,白水水库,平江县,21.33,93,973.2,19.7,46.1439,train,46.1439,2025-06-03 00:00:00
1029,P2903,2025/06/03 00:00,28.49,111.49,143.3,益阳市,冷市,安化县,22.1,100,991.7,19.1,45.8141,train,45.8141,2025-06-03 00:00:00
1030,P2847,2025/06/03 00:00,28.49,111.85,68.0,益阳市,大栗港,桃江县,21.69,90,997.1,20.5,41.1337,test,41.1337,2025-06-03 00:00:00
1031,P2776,2025/06/03 00:00,28.49,112.43,44.0,益阳市,金山,赫山区,22.01,88,1002.3,21.1,42.5491,train,42.5491,2025-06-03 00:00:00
1032,P5161,2025/06/03 00:00,28.49,112.73,28.0,长沙市,乔口,望城区,21.79,85,1005.1,21.5,43.3752,train,43.3752,2025-06-03 00:00:00
1033,P5187,2025/06/03 00:00,28.49,113.11,53.0,长沙市,新桥,长沙县,22.76,91,1002.5,21.1,44.731,train,44.731,2025-06-03 00:00:00
1034,P1172,2025/06/03 00:00,28.5,109.39,520.6,湘西土家族苗族自治州,祥和,花垣县,20.63,100,948.5,18.0,45.7964,train,45.7964,2025-06-03 00:00:00
1035,P2769,2025/06/03 00:00,28.5,112.4,46.0,益阳市,龙岭工业园,赫山区,20.76,80,1003.4,21.7,39.8172,test,39.8172,2025-06-03 00:00:00
1036,P1173,2025/06/03 00:00,28.51,109.47,478.5,湘西土家族苗族自治州,兄弟河水库,花垣县,20.81,99,953.7,18.3,54.021,train,54.021,2025-06-03 00:00:00
1037,P2777,2025/06/03 00:00,28.51,112.49,43.0,益阳市,笔架山,赫山区,22.44,87,1004.9,21.6,46.4422,train,46.4422,2025-06-03 00:00:00
1038,P5115,2025/06/03 00:00,28.51,112.75,24.0,长沙市,苏蓼垸,望城区,22.19,85,1004.3,21.8,47.6154,train,47.6154,2025-06-03 00:00:00
1039,P1152,2025/06/03 00:00,28.52,109.28,301.4,湘西土家族苗族自治州,曲乐,花垣县,21.47,99,971.5,18.8,46.4075,train,46.4075,2025-06-03 00:00:00
1040,P1101,2025/06/03 00:00,28.52,109.59,675.8,湘西土家族苗族自治州,排力,保靖县,19.92,93,930.6,18.6,43.3464,test,43.3464,2025-06-03 00:00:00
1041,P3720,2025/06/03 00:00,28.52,110.72,163.0,怀化市,楠木铺,沅陵县,22.01,99,991.0,19.2,41.9445,train,41.9445,2025-06-03 00:00:00
1042,57666,2025/06/03 00:00,28.52,112.14,139.4,益阳市,桃江,桃江县,20.63,83,992.5,21.0,40.3,train,40.3,2025-06-03 00:00:00
1043,P2857,2025/06/03 00:00,28.52,112.14,51.5,益阳市,曹家仑,桃江县,24.17,92,1003.1,21.9,33.7832,train,40.3,2025-06-03 00:00:00
1044,P4014,2025/06/03 00:00,28.53,110.22,136.0,怀化市,高竹坪,沅陵县,22.24,100,994.2,19.2,42.5875,train,42.5875,2025-06-03 00:00:00
1045,P4070,2025/06/03 00:00,28.53,110.64,320.0,怀化市,长界,沅陵县,20.26,94,973.0,18.7,41.2951,test,41.2951,2025-06-03 00:00:00
1046,P3718,2025/06/03 00:00,28.53,110.91,336.0,怀化市,官庄,沅陵县,21.3,94,970.5,19.5,48.0986,train,48.0986,2025-06-03 00:00:00
1047,P2931,2025/06/03 00:00,28.53,111.61,101.9,益阳市,羊角塘,安化县,22.94,100,997.1,19.7,44.6198,train,44.6198,2025-06-03 00:00:00
1048,P2821,2025/06/03 00:00,28.53,112.26,56.0,益阳市,谢林港,赫山区,24.46,99,1003.1,20.9,30.8462,train,30.8462,2025-06-03 00:00:00
1049,P3633,2025/06/03 00:00,28.53,113.01,58.8,岳阳市,桥坪水库,汨罗市,25.48,100,1001.1,21.4,40.1621,train,40.1621,2025-06-03 00:00:00
1050,P5106,2025/06/03 00:00,28.53,113.2,119.0,长沙市,福临,长沙县,24.1,100,995.2,20.5,38.7746,test,38.7746,2025-06-03 00:00:00
1051,P5165,2025/06/03 00:00,28.53,113.36,78.0,长沙市,石壁湖,长沙县,20.64,81,1001.0,21.4,35.6547,train,35.6547,2025-06-03 00:00:00
1052,P5108,2025/06/03 00:00,28.53,113.37,78.0,长沙市,金井,长沙县,22.48,91,999.1,20.9,41.6093,train,41.6093,2025-06-03 00:00:00
1053,57640,2025/06/03 00:00,28.54,109.46,532.8,湘西土家族苗族自治州,花垣,花垣县,19.93,96,949.1,18.1,44.5014,train,44.5014,2025-06-03 00:00:00
1054,P1103,2025/06/03 00:00,28.54,109.76,363.0,湘西土家族苗族自治州,葫芦,保靖县,20.56,96,967.1,18.6,52.5344,train,52.5344,2025-06-03 00:00:00
1055,P2841,2025/06/03 00:00,28.54,111.72,90.4,益阳市,武潭,桃江县,22.95,97,998.5,20.2,47.2068,test,47.2068,2025-06-03 00:00:00
1056,P2853,2025/06/03 00:00,28.54,112.05,44.0,益阳市,水口山,桃江县,22.98,93,1001.5,20.9,40.5871,train,40.5871,2025-06-03 00:00:00
1057,P2789,2025/06/03 00:00,28.54,112.43,31.0,益阳市,大丰电排,赫山区,23.84,93,1004.4,21.5,53.4821,train,53.4821,2025-06-03 00:00:00
1058,P3664,2025/06/03 00:00,28.54,112.96,60.0,岳阳市,燎原,湘阴县,22.85,87,999.7,21.9,40.2097,train,40.2097,2025-06-03 00:00:00
1059,P5426,2025/06/03 00:00,28.54,113.35,82.0,长沙市,金井茶场,长沙县,20.25,79,999.2,21.5,33.9499,train,33.9499,2025-06-03 00:00:00
