id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,pwv,dataset,formatted_time,id,predict,rh,sp,t2m,target
131,P8435,2025/06/03 00:00,25.84,113.17,185.0,郴州市,望仙,苏仙区,22.94,100,988,19.7,50.2498,train,2025-06-03 00:00:00,571.0,44.87489,79.39,95337.15,19.07,571.0
132,P7862,2025/06/03 00:00,25.86,112.21,200.0,永州市,五柳塘,新田县,22.16,96,984.2,19.8,44.6287,train,2025-06-03 00:00:00,592.0,47.178402,75.85,95942.95,19.22,592.0
133,P7730,2025/06/03 00:00,25.87,111.72,610.0,永州市,上梧江,双牌县,19.61,100,939.7,17.2,58.7107,train,2025-06-03 00:00:00,590.0,46.062344,80.3,94922.55,18.74,590.0
134,P8527,2025/06/03 00:00,25.89,113.38,353.9,郴州市,白廊,资兴市,19.83,87,969.1,19.6,46.7052,train,2025-06-03 00:00:00,604.0,44.13926,82.37,94808.75,19.18,604.0
135,57971,2025/06/03 00:00,25.91,112.21,227.4,永州市,新田,新田县,23.91,98,982.7,20.7,51.1,test,2025-06-03 00:00:00,592.0,47.178402,75.85,95942.95,19.22,592.0
136,P8246,2025/06/03 00:00,25.91,113.13,118.0,郴州市,飞天山,苏仙区,22.76,91,993,21.1,54.0802,train,2025-06-03 00:00:00,601.0,46.22902,78.61,96683.55,19.7,601.0
137,P8540,2025/06/03 00:00,25.92,113.7,786.3,郴州市,青山,桂东县,20.73,86,920.6,20.5,37.6542,train,2025-06-03 00:00:00,607.0,41.263325,88.6,90956.55,18.19,607.0
138,P7725,2025/06/03 00:00,25.93,111.73,157.7,永州市,塘底,双牌县,23.08,100,988.9,19.8,51.8289,train,2025-06-03 00:00:00,590.0,46.062344,80.3,94922.55,18.74,590.0
139,P8545,2025/06/03 00:00,25.93,113.87,850.0,郴州市,大塘,桂东县,22.51,100,913,19.4,42.8302,train,2025-06-03 00:00:00,609.0,39.982464,91.31,90729.15,19.23,609.0
140,P7803,2025/06/03 00:00,25.94,111.95,367.0,永州市,刘家坪,宁远县,21.03,90,970.8,20.0,46.4843,test,2025-06-03 00:00:00,590.0,46.062344,80.3,94922.55,18.74,590.0
141,P8317,2025/06/03 00:00,25.94,112.62,245.0,郴州市,湘山,桂阳县,21.37,92,979.9,19.9,39.428,train,2025-06-03 00:00:00,596.0,45.787,78.38,97450.15,19.94,596.0
142,P8551,2025/06/03 00:00,25.94,113.95,774.6,郴州市,新坊,桂东县,21.8,91,922.1,20.4,36.6642,train,2025-06-03 00:00:00,609.0,39.982464,91.31,90729.15,19.23,609.0
143,57962,2025/06/03 00:00,25.96,111.65,206.7,永州市,双牌,双牌县,23.37,100,984.8,20.0,50.9,train,2025-06-03 00:00:00,621.0,46.490646,80.16,93857.75,18.12,621.0
144,P7745,2025/06/03 00:00,25.96,111.87,377.0,永州市,黄江源,双牌县,20.86,95,964.3,19.0,40.8014,train,2025-06-03 00:00:00,621.0,46.490646,80.16,93857.75,18.12,621.0
145,P8413,2025/06/03 00:00,25.97,112.81,259.5,郴州市,洋市,桂阳县,23.51,100,978.1,20.1,49.3823,test,2025-06-03 00:00:00,629.0,45.661934,77.95,97853.55,20.17,629.0
146,P8392,2025/06/03 00:00,25.97,113.05,161.0,郴州市,五里牌,苏仙区,21.91,86,989.6,21.4,56.9948,train,2025-06-03 00:00:00,631.0,46.561626,76.87,98160.75,20.43,631.0
147,57981,2025/06/03 00:00,25.97,113.22,142.2,郴州市,资兴,资兴市,23.22,94,992,20.9,54.2,train,2025-06-03 00:00:00,633.0,45.78037,78.91,97078.35,19.97,633.0
148,P8493,2025/06/03 00:00,25.97,113.45,311.0,郴州市,天鹅山,资兴市,23.23,100,971.5,19.9,54.8745,train,2025-06-03 00:00:00,635.0,45.169228,83.26,94835.55,19.08,635.0
149,P7724,2025/06/03 00:00,25.98,111.86,365.0,永州市,麻江,双牌县,21.16,94,966.8,19.4,40.2922,train,2025-06-03 00:00:00,621.0,46.490646,80.16,93857.75,18.12,621.0
150,P8390,2025/06/03 00:00,25.99,113.01,99.0,郴州市,栖凤渡,苏仙区,21.67,83,994.6,21.8,45.8602,test,2025-06-03 00:00:00,631.0,46.561626,76.87,98160.75,20.43,631.0
151,P8681,2025/06/03 00:00,26.0,113.59,352.7,郴州市,团桥,资兴市,21.66,95,968.1,19.6,32.5761,train,2025-06-03 00:00:00,637.0,42.20324,87.79,92004.35,18.16,637.0
152,P3918,2025/06/03 00:00,26.01,109.77,512.0,怀化市,陇城,通道侗族自治县,18.68,90,951.3,18.1,39.6916,train,2025-06-03 00:00:00,621.0,46.490646,80.16,93857.75,18.12,621.0
153,P8265,2025/06/03 00:00,26.02,112.86,207.0,郴州市,文明,永兴县,21.36,87,985.1,20.8,39.4231,train,2025-06-03 00:00:00,630.0,45.764843,77.41,98007.15,20.3,630.0
154,P8318,2025/06/03 00:00,26.03,112.53,341.1,郴州市,欧阳海,桂阳县,19.5,77,967.9,21.3,54.1711,train,2025-06-03 00:00:00,626.0,46.397923,77.99,97105.75,19.71,626.0
155,P8417,2025/06/03 00:00,26.04,112.74,467.6,郴州市,青兰,桂阳县,19.04,79,955.9,20.5,36.531,test,2025-06-03 00:00:00,628.0,46.149517,78.17,97642.55,20.03,628.0
156,P8267,2025/06/03 00:00,26.04,112.92,110.0,郴州市,儒林,永兴县,22.47,84,993.3,22.2,41.1602,train,2025-06-03 00:00:00,630.0,45.764843,77.41,98007.15,20.3,630.0
157,P8514,2025/06/03 00:00,26.04,113.39,1102.0,郴州市,十龙潭,资兴市,16.61,100,886.5,14.6,44.0303,train,2025-06-03 00:00:00,635.0,45.169228,83.26,94835.55,19.08,635.0
158,P8676,2025/06/03 00:00,26.05,112.8,289.0,郴州市,油麻,永兴县,23.66,100,976.2,20.2,49.172,train,2025-06-03 00:00:00,629.0,45.661934,77.95,97853.55,20.17,629.0
159,P6618,2025/06/03 00:00,26.06,110.15,539.1,邵阳市,五团,城步苗族自治县,21.28,100,946.5,18.5,33.6959,train,2025-06-03 00:00:00,652.0,47.139545,77.61,95026.55,18.72,652.0
160,P8403,2025/06/03 00:00,26.06,112.63,286.6,郴州市,桥市,桂阳县,21.14,83,975.7,21.4,47.9376,test,2025-06-03 00:00:00,658.0,46.427505,76.8,97604.15,19.93,658.0
161,P8480,2025/06/03 00:00,26.06,113.28,140.0,郴州市,源兴,资兴市,23.43,96,991,20.7,57.0417,train,2025-06-03 00:00:00,665.0,45.133003,79.24,96704.35,19.86,665.0
162,P3917,2025/06/03 00:00,26.08,109.55,455.3,怀化市,独坡,通道侗族自治县,20.2,92,957.6,19.0,36.8992,train,2025-06-03 00:00:00,652.0,47.139545,77.61,95026.55,18.72,652.0
163,P4175,2025/06/03 00:00,26.08,109.81,407.3,怀化市,长安堡,通道侗族自治县,21.42,100,961.3,18.6,42.7479,train,2025-06-03 00:00:00,652.0,47.139545,77.61,95026.55,18.72,652.0
164,P8481,2025/06/03 00:00,26.08,113.26,123.0,郴州市,东湾,资兴市,24.25,100,993.4,20.6,53.7077,train,2025-06-03 00:00:00,665.0,45.133003,79.24,96704.35,19.86,665.0
165,57889,2025/06/03 00:00,26.08,113.94,834.1,郴州市,桂东,桂东县,18.42,75,914.5,20.8,36.1514,test,2025-06-03 00:00:00,671.0,39.17289,89.88,89330.35,17.78,671.0
166,P8316,2025/06/03 00:00,26.09,112.47,307.0,郴州市,莲塘,桂阳县,21.27,83,973.7,21.5,43.2412,train,2025-06-03 00:00:00,657.0,47.056263,76.71,97335.75,19.77,657.0
167,P6617,2025/06/03 00:00,26.1,110.28,777.7,邵阳市,汀坪,城步苗族自治县,19.36,100,919.3,17.0,35.1583,train,2025-06-03 00:00:00,652.0,47.139545,77.61,95026.55,18.72,652.0
168,P8291,2025/06/03 00:00,26.1,112.86,185.6,郴州市,邝家,永兴县,22.48,91,986.7,20.9,40.4886,train,2025-06-03 00:00:00,661.0,46.21703,77.23,98161.55,20.4,661.0
169,P8499,2025/06/03 00:00,26.1,113.54,620.0,郴州市,州门司,资兴市,19.73,100,937.6,17.3,49.2259,train,2025-06-03 00:00:00,667.0,43.066868,83.57,94233.55,18.86,667.0
170,P7721,2025/06/03 00:00,26.11,111.81,234.0,永州市,茶林,双牌县,20.25,84,981.8,20.5,35.6562,test,2025-06-03 00:00:00,652.0,47.139545,77.61,95026.55,18.72,652.0
171,P7723,2025/06/03 00:00,26.12,111.91,1512.2,永州市,阳明山,双牌县,14.44,94,843.8,13.4,34.1585,train,2025-06-03 00:00:00,652.0,47.139545,77.61,95026.55,18.72,652.0
172,57887,2025/06/03 00:00,26.12,113.11,169.4,郴州市,永兴,永兴县,22.59,86,988.8,21.9,53.5,train,2025-06-03 00:00:00,663.0,45.8801,77.71,97773.95,20.3,663.0
173,P5837,2025/06/03 00:00,26.12,113.72,886.1,株洲市,龙凤,炎陵县,18.88,100,909.3,16.6,24.453,train,2025-06-03 00:00:00,669.0,40.890118,88.25,91173.15,17.96,669.0
174,P8237,2025/06/03 00:00,26.13,112.81,199.0,郴州市,黄口堰水库,永兴县,22.9,91,982.5,21.2,45.2797,train,2025-06-03 00:00:00,660.0,46.142887,77.08,98041.55,20.28,660.0
175,P7690,2025/06/03 00:00,26.14,111.71,295.0,永州市,克勤,零陵区,23.08,100,974.4,19.8,57.992,test,2025-06-03 00:00:00,652.0,47.139545,77.61,95026.55,18.72,652.0
176,P8255,2025/06/03 00:00,26.14,112.38,972.0,郴州市,天塘山,桂阳县,16.48,89,900.4,16.3,38.7202,train,2025-06-03 00:00:00,656.0,46.426094,75.76,97093.75,19.68,656.0
177,P6956,2025/06/03 00:00,26.15,112.51,188.0,衡阳市,庙前,常宁市,22.76,98,986.5,19.9,56.4501,train,2025-06-03 00:00:00,657.0,47.056263,76.71,97335.75,19.77,657.0
178,P8304,2025/06/03 00:00,26.15,113.03,105.0,郴州市,洞洪,永兴县,21.8,81,995.4,22.3,43.2621,train,2025-06-03 00:00:00,662.0,46.664474,76.69,98315.15,20.53,662.0
179,P8552,2025/06/03 00:00,26.15,114.13,489.0,郴州市,桥头,桂东县,21.74,99,953.1,19.0,35.4352,train,2025-06-03 00:00:00,673.0,37.48992,87.02,91033.95,19.4,673.0
180,57845,2025/06/03 00:00,26.16,109.78,400.2,怀化市,通道,通道侗族自治县,19.57,88,963.5,19.2,49.1,test,2025-06-03 00:00:00,683.0,48.02255,75.05,96195.35,19.33,683.0
181,P6968,2025/06/03 00:00,26.16,112.68,69.6,衡阳市,白沙,常宁市,21.51,86,998.8,21.1,42.2829,train,2025-06-03 00:00:00,690.0,45.789,75.2,98089.95,20.23,690.0
182,P5820,2025/06/03 00:00,26.16,113.86,1183.6,株洲市,鑫山,炎陵县,16.61,100,878.5,14.6,39.7079,train,2025-06-03 00:00:00,702.0,39.99117,89.42,89655.35,17.62,702.0
183,P6622,2025/06/03 00:00,26.17,110.12,1621.7,邵阳市,南山牧场,城步苗族自治县,12.69,81,833.8,13.7,27.984,train,2025-06-03 00:00:00,683.0,48.02255,75.05,96195.35,19.33,683.0
184,P8296,2025/06/03 00:00,26.17,113.34,179.0,郴州市,花坪,永兴县,22.76,91,988.4,21.1,63.4863,train,2025-06-03 00:00:00,696.0,44.854683,78.57,97099.55,20.09,696.0
185,P5830,2025/06/03 00:00,26.17,113.82,641.1,株洲市,平乐,炎陵县,22.15,99,937.3,19.3,32.9959,test,2025-06-03 00:00:00,701.0,39.906788,89.3,90581.75,17.72,701.0
186,P8553,2025/06/03 00:00,26.17,114.18,454.2,郴州市,清泉,桂东县,22.24,100,958.6,19.2,33.3218,train,2025-06-03 00:00:00,705.0,36.61965,84.44,92991.15,20.16,705.0
187,P6971,2025/06/03 00:00,26.19,112.27,670.0,衡阳市,塔山,常宁市,18.97,88,933.1,18.7,37.5078,train,2025-06-03 00:00:00,686.0,47.17867,73.53,97081.75,19.65,686.0
188,P3914,2025/06/03 00:00,26.2,109.52,359.0,怀化市,播阳,通道侗族自治县,20.73,95,968.7,18.9,46.0299,train,2025-06-03 00:00:00,683.0,48.02255,75.05,96195.35,19.33,683.0
189,P6957,2025/06/03 00:00,26.21,112.42,266.0,衡阳市,弥泉林场,常宁市,20.51,81,979.4,21.3,35.1552,train,2025-06-03 00:00:00,687.0,47.829166,74.48,97323.75,19.74,687.0
190,P8238,2025/06/03 00:00,26.21,113.2,178.0,郴州市,涌水,永兴县,21.63,87,986.4,21.0,41.2347,test,2025-06-03 00:00:00,695.0,45.63616,77.82,97748.35,20.36,695.0
191,P8279,2025/06/03 00:00,26.21,113.44,246.0,郴州市,大布江,永兴县,21.6,93,980.2,19.9,49.3693,train,2025-06-03 00:00:00,697.0,43.766487,79.54,96102.35,19.64,697.0
192,P7517,2025/06/03 00:00,26.22,111.36,130.5,永州市,横糖,东安县,24.1,100,993.6,20.5,48.3755,train,2025-06-03 00:00:00,683.0,48.02255,75.05,96195.35,19.33,683.0
193,57866,2025/06/03 00:00,26.23,111.62,173.4,永州市,永州,零陵区,22.1,94,988.8,20.1,52.0,train,2025-06-03 00:00:00,683.0,48.02255,75.05,96195.35,19.33,683.0
194,P8073,2025/06/03 00:00,26.23,111.78,220.4,永州市,公龙岭,零陵区,23.37,94,983.3,21.0,47.9471,train,2025-06-03 00:00:00,683.0,48.02255,75.05,96195.35,19.33,683.0
195,P5859,2025/06/03 00:00,26.23,113.77,420.4,株洲市,心田,炎陵县,22.66,100,959.2,19.5,32.8448,test,2025-06-03 00:00:00,701.0,39.906788,89.3,90581.75,17.72,701.0
196,P5874,2025/06/03 00:00,26.23,113.96,1203.4,株洲市,鹫峰,炎陵县,15.84,96,876.2,14.5,42.5738,train,2025-06-03 00:00:00,703.0,39.16396,89.25,89061.55,17.78,703.0
197,P6614,2025/06/03 00:00,26.24,110.37,544.1,邵阳市,白毛坪,城步苗族自治县,19.73,100,944.7,17.3,34.7059,train,2025-06-03 00:00:00,683.0,48.02255,75.05,96195.35,19.33,683.0
198,P6978,2025/06/03 00:00,26.24,112.32,192.0,衡阳市,天堂山,常宁市,22.66,100,986.8,19.5,55.8938,train,2025-06-03 00:00:00,686.0,47.17867,73.53,97081.75,19.65,686.0
199,P6958,2025/06/03 00:00,26.24,112.46,166.0,衡阳市,罗桥,常宁市,21.53,84,989.3,21.5,49.8662,train,2025-06-03 00:00:00,688.0,47.48365,75.43,97565.75,19.84,688.0
200,P7232,2025/06/03 00:00,26.24,112.96,112.0,衡阳市,上堡,耒阳市,23.44,85,995.3,22.7,49.9044,test,2025-06-03 00:00:00,693.0,46.826874,76.51,98469.55,20.64,693.0
201,P5834,2025/06/03 00:00,26.24,113.89,772.8,株洲市,下村,炎陵县,20.11,100,921.3,17.6,36.6509,train,2025-06-03 00:00:00,702.0,39.99117,89.42,89655.35,17.62,702.0
202,P8261,2025/06/03 00:00,26.26,113.12,168.0,郴州市,水湄,永兴县,24.16,99,988.4,20.7,50.7629,train,2025-06-03 00:00:00,725.0,45.08301,76.48,98401.35,20.67,725.0
203,P6967,2025/06/03 00:00,26.27,112.37,128.0,衡阳市,板桥,常宁市,22.33,80,994.4,22.9,51.2424,train,2025-06-03 00:00:00,718.0,46.85406,73.28,97820.75,19.97,718.0
204,P6979,2025/06/03 00:00,26.27,112.6,140.0,衡阳市,西岭,常宁市,20.16,74,992.2,22.5,40.6513,train,2025-06-03 00:00:00,720.0,46.675076,73.88,98287.35,20.26,720.0
205,P8677,2025/06/03 00:00,26.27,113.36,193.0,郴州市,大枧,永兴县,21.49,87,985.1,20.9,39.3199,test,2025-06-03 00:00:00,728.0,43.51869,78.74,96454.95,19.84,728.0
206,P6613,2025/06/03 00:00,26.28,110.1,820.8,邵阳市,长安营,城步苗族自治县,19.24,100,915.6,16.9,34.8363,train,2025-06-03 00:00:00,714.0,47.232216,72.97,97133.35,19.81,714.0
207,P4095,2025/06/03 00:00,26.29,109.94,433.1,怀化市,石岩,通道侗族自治县,19.88,94,959.2,18.4,38.582,train,2025-06-03 00:00:00,714.0,47.232216,72.97,97133.35,19.81,714.0
208,P6579,2025/06/03 00:00,26.29,110.78,338.5,邵阳市,崀山,新宁县,21.96,100,970.1,19.0,40.0554,train,2025-06-03 00:00:00,714.0,47.232216,72.97,97133.35,19.81,714.0
209,P7627,2025/06/03 00:00,26.29,112.1,148.3,永州市,金洞林场,祁阳市,22.69,93,990.4,20.7,46.6734,train,2025-06-03 00:00:00,715.0,47.390408,72.67,97280.15,19.83,715.0
210,P7235,2025/06/03 00:00,26.29,112.92,210.4,衡阳市,易成,耒阳市,21.4,84,986,21.4,37.8646,test,2025-06-03 00:00:00,723.0,47.668465,75.44,98499.55,20.59,723.0
211,P8280,2025/06/03 00:00,26.29,113.46,217.0,郴州市,七甲,永兴县,21.93,91,982.2,20.5,46.5956,train,2025-06-03 00:00:00,729.0,43.53205,78.71,95658.35,19.49,729.0
212,P6612,2025/06/03 00:00,26.3,110.42,606.8,邵阳市,兰蓉,城步苗族自治县,20.11,100,940.1,17.6,36.3158,train,2025-06-03 00:00:00,714.0,47.232216,72.97,97133.35,19.81,714.0
213,P5833,2025/06/03 00:00,26.3,113.67,338.4,株洲市,船形,炎陵县,22.15,99,968.2,19.3,40.3248,train,2025-06-03 00:00:00,731.0,41.52351,85.65,92515.15,18.29,731.0
214,P6977,2025/06/03 00:00,26.31,112.27,194.0,衡阳市,土桥,常宁市,22.03,87,986.3,21.3,41.1611,train,2025-06-03 00:00:00,717.0,46.228226,72.34,97578.75,19.88,717.0
215,P7215,2025/06/03 00:00,26.31,112.74,120.8,衡阳市,磨形,耒阳市,23.57,99,995.1,20.3,57.4019,test,2025-06-03 00:00:00,721.0,47.55927,73.7,98547.35,20.47,721.0
216,P8274,2025/06/03 00:00,26.31,113.22,184.2,郴州市,太和,永兴县,22.45,92,986.9,20.7,41.7902,train,2025-06-03 00:00:00,726.0,45.05659,77.01,98100.95,20.57,726.0
217,P4023,2025/06/03 00:00,26.32,109.46,397.0,怀化市,靖州县新厂,靖州苗族侗族自治县,19.22,92,964.8,18.2,38.1542,train,2025-06-03 00:00:00,714.0,47.232216,72.97,97133.35,19.81,714.0
218,P4093,2025/06/03 00:00,26.33,109.34,482.0,怀化市,平茶,靖州苗族侗族自治县,19.8,96,955.2,18.0,46.2591,train,2025-06-03 00:00:00,714.0,47.232216,72.97,97133.35,19.81,714.0
219,P8236,2025/06/03 00:00,26.33,113.3,181.0,郴州市,石壁垄水库,永兴县,22.21,91,988.7,20.7,51.29,train,2025-06-03 00:00:00,727.0,44.11201,77.76,97452.15,20.29,727.0
220,P3739,2025/06/03 00:00,26.35,109.77,382.8,怀化市,下寨,通道侗族自治县,20.78,97,966.9,18.6,38.0506,test,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
221,P6610,2025/06/03 00:00,26.35,110.24,424.5,邵阳市,丹口,城步苗族自治县,20.05,96,959.4,18.2,38.7754,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
222,P6953,2025/06/03 00:00,26.35,112.34,118.0,衡阳市,胜桥,常宁市,22.34,84,995.4,22.1,47.2805,train,2025-06-03 00:00:00,748.0,46.580437,71.22,98342.75,20.26,748.0
223,P5871,2025/06/03 00:00,26.35,113.98,1503.3,株洲市,梨树洲,炎陵县,19.61,100,843.8,17.2,40.8376,train,2025-06-03 00:00:00,765.0,38.961445,86.36,90699.35,17.79,765.0
224,P7513,2025/06/03 00:00,26.36,111.1,245.0,永州市,大庙口,东安县,22.28,93,979,20.4,53.8633,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
225,P6955,2025/06/03 00:00,26.36,112.63,86.0,衡阳市,荫田,常宁市,23.04,95,999.1,20.6,41.7619,test,2025-06-03 00:00:00,751.0,46.98716,72.42,98980.55,20.62,751.0
226,P5827,2025/06/03 00:00,26.36,113.67,312.0,株洲市,澎溪,炎陵县,22.53,97,972.4,19.9,39.5258,train,2025-06-03 00:00:00,762.0,42.57424,82.46,93951.55,18.79,762.0
227,P4167,2025/06/03 00:00,26.37,109.66,349.9,怀化市,县溪镇江口,通道侗族自治县,20.86,98,966.1,18.5,37.9153,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
228,57857,2025/06/03 00:00,26.37,110.31,479.1,邵阳市,城步,城步苗族自治县,20.04,93,954.8,18.7,48.8,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
229,P7591,2025/06/03 00:00,26.37,111.54,186.0,永州市,仁湾镇飞机场,冷水滩区,22.62,98,984.2,19.8,42.7488,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
230,P8077,2025/06/03 00:00,26.37,111.87,119.9,永州市,大忠桥政府,祁阳市,24.86,97,994.3,21.5,49.0268,test,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
231,P6969,2025/06/03 00:00,26.37,112.22,142.0,衡阳市,官岭,常宁市,22.87,92,992.6,21.0,53.9867,train,2025-06-03 00:00:00,747.0,46.83256,71.02,98162.55,20.22,747.0
232,P6974,2025/06/03 00:00,26.37,112.32,97.0,衡阳市,兰江,常宁市,22.4,89,997.4,21.2,51.1009,train,2025-06-03 00:00:00,748.0,46.580437,71.22,98342.75,20.26,748.0
233,P7227,2025/06/03 00:00,26.37,112.68,108.0,衡阳市,白毛,耒阳市,22.48,83,996,22.4,54.3536,train,2025-06-03 00:00:00,752.0,46.424572,72.5,98912.15,20.63,752.0
234,P5858,2025/06/03 00:00,26.37,113.79,284.0,株洲市,木湾,炎陵县,23.66,100,974.5,20.2,44.1847,train,2025-06-03 00:00:00,763.0,41.79435,84.8,92894.15,18.34,763.0
235,P8082,2025/06/03 00:00,26.38,111.49,206.2,永州市,凡龙圩,东安县,21.4,84,984,21.4,44.4233,test,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
236,P7213,2025/06/03 00:00,26.39,112.76,135.4,衡阳市,观前,耒阳市,21.72,89,995.3,20.7,43.1954,train,2025-06-03 00:00:00,753.0,46.10151,73.4,98777.95,20.63,753.0
237,P5836,2025/06/03 00:00,26.39,113.62,328.0,株洲市,东风,炎陵县,22.66,100,970.7,19.5,40.2705,train,2025-06-03 00:00:00,761.0,42.165237,79.23,94797.95,19.25,761.0
238,P5828,2025/06/03 00:00,26.39,113.64,209.6,株洲市,天星,炎陵县,22.86,96,984.1,20.3,47.7179,train,2025-06-03 00:00:00,761.0,42.165237,79.23,94797.95,19.25,761.0
239,P5872,2025/06/03 00:00,26.39,113.87,951.9,株洲市,仙坪,炎陵县,18.22,99,902.7,16.2,29.1492,train,2025-06-03 00:00:00,764.0,39.976418,86.24,91625.75,17.89,764.0
240,57867,2025/06/03 00:00,26.4,111.29,174.9,永州市,东安,东安县,21.63,87,988.9,21.0,49.7,test,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
241,P6952,2025/06/03 00:00,26.4,112.28,101.0,衡阳市,应伏,常宁市,21.93,91,995.9,20.5,51.1841,train,2025-06-03 00:00:00,748.0,46.580437,71.22,98342.75,20.26,748.0
242,P3909,2025/06/03 00:00,26.41,109.43,398.3,怀化市,藕团,靖州苗族侗族自治县,20.01,94,965,18.5,43.8833,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
243,57874,2025/06/03 00:00,26.41,112.39,119.0,衡阳市,常宁,常宁市,21.14,83,994.9,21.4,52.3,train,2025-06-03 00:00:00,749.0,46.303833,72.0,98549.35,20.34,749.0
244,P7572,2025/06/03 00:00,26.42,111.6,106.0,永州市,宋家州公园,冷水滩区,22.33,85,996.7,21.9,49.2598,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
245,P6970,2025/06/03 00:00,26.42,112.51,126.0,衡阳市,梅花,常宁市,21.69,90,994.6,20.5,51.8067,test,2025-06-03 00:00:00,750.0,46.853985,72.61,98720.55,20.41,750.0
246,P6480,2025/06/03 00:00,26.43,110.05,504.0,邵阳市,黄桑,绥宁县,21.3,97,958,19.0,40.0743,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
247,P8070,2025/06/03 00:00,26.43,111.63,107.0,永州市,桐木井,冷水滩区,19.34,75,993.9,21.6,39.2669,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
248,P8076,2025/06/03 00:00,26.43,112.07,87.1,永州市,进宝塘,祁阳市,24.31,96,997.7,21.3,53.4851,train,2025-06-03 00:00:00,746.0,48.07131,71.31,98015.75,20.19,746.0
249,P6960,2025/06/03 00:00,26.43,112.18,189.5,衡阳市,大堡,常宁市,22.37,90,987,21.0,51.8522,train,2025-06-03 00:00:00,747.0,46.83256,71.02,98162.55,20.22,747.0
250,57876,2025/06/03 00:00,26.43,112.83,138.0,衡阳市,耒阳,耒阳市,21.87,88,992.7,21.0,52.6,test,2025-06-03 00:00:00,753.0,46.10151,73.4,98777.95,20.63,753.0
251,P5829,2025/06/03 00:00,26.43,114.02,1313.5,株洲市,大院农场,炎陵县,16.74,97,865,15.2,28.8589,train,2025-06-03 00:00:00,765.0,38.961445,86.36,90699.35,17.79,765.0
252,P6574,2025/06/03 00:00,26.44,110.62,643.0,邵阳市,麻林,新宁县,20.76,100,932.1,18.1,33.7964,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
253,57851,2025/06/03 00:00,26.44,110.85,348.4,邵阳市,新宁,新宁县,22.24,100,969.3,19.2,49.7,train,2025-06-03 00:00:00,745.0,45.84539,71.35,97840.55,20.15,745.0
254,P6973,2025/06/03 00:00,26.44,112.38,102.0,衡阳市,培元,常宁市,23.45,82,996.7,23.3,58.2218,train,2025-06-03 00:00:00,749.0,46.303833,72.0,98549.35,20.34,749.0
255,P8273,2025/06/03 00:00,26.44,113.24,218.0,郴州市,牛形垅水库,永兴县,25.01,100,982.9,21.1,64.1184,test,2025-06-03 00:00:00,757.0,45.806988,76.07,98410.95,20.75,757.0
256,P4094,2025/06/03 00:00,26.45,109.9,381.9,怀化市,联团,通道侗族自治县,19.83,92,961.1,18.7,42.5123,train,2025-06-03 00:00:00,776.0,46.15502,69.74,98547.75,20.5,776.0
257,P7510,2025/06/03 00:00,26.45,111.22,346.0,永州市,水岭,东安县,22.76,98,966.3,19.9,56.8387,train,2025-06-03 00:00:00,776.0,46.15502,69.74,98547.75,20.5,776.0
258,P6972,2025/06/03 00:00,26.45,112.36,103.0,衡阳市,宜阳,常宁市,22.04,86,996,21.5,45.9617,train,2025-06-03 00:00:00,780.0,49.353436,70.55,99242.55,20.7,780.0
259,P6961,2025/06/03 00:00,26.45,112.43,185.0,衡阳市,曲潭,常宁市,22.21,91,987.7,20.7,46.7791,train,2025-06-03 00:00:00,780.0,49.353436,70.55,99242.55,20.7,780.0
260,P7634,2025/06/03 00:00,26.46,111.89,95.6,永州市,东泉,祁阳市,23.12,93,996.4,21.0,56.4399,test,2025-06-03 00:00:00,776.0,46.15502,69.74,98547.75,20.5,776.0
261,P8214,2025/06/03 00:00,26.46,113.49,191.5,郴州市,茶安水库,安仁县,21.78,86,987.6,21.3,44.6835,train,2025-06-03 00:00:00,791.0,43.991722,72.81,97080.75,20.21,791.0
262,P7623,2025/06/03 00:00,26.47,112.14,164.3,永州市,桐木,祁阳市,20.13,83,986.7,20.6,34.8724,train,2025-06-03 00:00:00,777.0,45.110874,69.7,98722.95,20.54,777.0
